time10,energy11,x13,y14,z15,coincidence22
3.47954942247493065679564e-04,4.764e-02,-1.022e+02,7.829e+00,9.953e+00,Compton
3.47954958160616911657520e-04,2.584e-01,-1.055e+02,8.490e+00,1.335e+01,Compton
3.48052176036692554814134e-04,1.562e-01,1.146e+02,-3.918e+01,-6.797e+01,Compton
3.48203422109825608526251e-04,4.395e-02,1.074e+02,7.885e+01,4.498e+01,Compton
3.48203431547488011406355e-04,1.050e-01,1.102e+02,7.933e+01,4.517e+01,Compton
3.48203517819337105259486e-04,2.373e-01,1.158e+02,8.931e+01,6.836e+01,PhotoElectric
3.48399808602366538225897e-04,3.845e-03,1.221e+02,9.765e+01,4.160e+01,Compton
3.48402968296219778688433e-04,5.236e-03,1.019e+02,-2.081e+01,2.254e+01,Compton
3.48402989745624639458116e-04,2.287e-01,1.051e+02,-1.839e+01,2.154e+01,PhotoElectric
3.48445803187494014367676e-04,1.556e-01,1.024e+02,9.484e+01,1.630e+01,PhotoElectric
3.48445442682097374868105e-04,9.509e-02,-1.018e+02,-2.059e+00,3.160e+01,Compton
3.48445459499669991498133e-04,4.158e-01,-1.057e+02,-4.681e+00,2.990e+01,PhotoElectric
3.48494988398314448595217e-04,8.450e-02,1.120e+02,-6.624e+01,-1.788e+01,Compton
3.48495734473968016894213e-04,3.960e-02,1.319e+02,4.979e+01,4.216e+01,Compton
3.48570259527673635170653e-04,1.910e-01,1.146e+02,4.545e+00,-3.045e+01,PhotoElectric
3.49071204024812350042578e-04,1.465e-01,1.051e+02,-4.142e+01,-1.496e+01,Compton
3.49071205240684479583629e-04,4.985e-03,1.054e+02,-4.122e+01,-1.485e+01,Compton
3.49071216493422858268003e-04,0.000e+00,1.082e+02,-4.031e+01,-1.317e+01,RayleighScattering
3.49071217216319806733033e-04,2.025e-01,1.084e+02,-4.029e+01,-1.307e+01,PhotoElectric
3.49071044825502473703954e-04,1.182e-01,-1.000e+02,2.797e+01,1.815e+01,Compton
3.49071086693246500180787e-04,2.875e-02,-1.098e+02,2.957e+01,2.587e+01,Compton
3.49071130650778558950076e-04,3.635e-01,-1.158e+02,3.463e+01,3.647e+01,PhotoElectric
3.49590577109603912325797e-04,2.315e-02,-1.164e+02,9.975e+00,-3.239e+01,Compton
3.49590612493316419632366e-04,9.207e-02,-1.218e+02,8.523e+00,-4.135e+01,Compton
3.49590617388518610283293e-04,1.711e-01,-1.227e+02,7.467e+00,-4.191e+01,Compton
3.49590627060014310940189e-04,7.780e-02,-1.246e+02,9.256e+00,-4.067e+01,Compton
3.49590633639633809916225e-04,3.705e-02,-1.240e+02,8.787e+00,-4.251e+01,Compton
3.49590637699335169720494e-04,8.053e-02,-1.244e+02,9.056e+00,-4.139e+01,PhotoElectric
3.49701864000581316965083e-04,5.101e-01,-1.006e+02,5.578e+01,-2.228e+01,PhotoElectric
3.49863500253628947715689e-04,2.611e-01,1.101e+02,-2.268e+01,-5.208e+01,PhotoElectric
3.50298200936728653959867e-04,0.000e+00,-1.060e+02,7.799e+01,4.287e+01,RayleighScattering
3.50298311305632990939746e-04,5.104e-01,-1.350e+02,9.205e+01,3.534e+01,PhotoElectric
3.50627640595598270758376e-04,1.515e-01,1.046e+02,-2.806e+01,-8.209e+00,Compton
3.50627644209967979233022e-04,3.404e-02,1.051e+02,-2.747e+01,-8.950e+00,Compton
3.50627664414841994436345e-04,3.258e-01,1.088e+02,-2.725e+01,-1.375e+01,PhotoElectric
3.50754335733961244633838e-04,5.109e-01,-1.062e+02,-3.176e+01,1.991e+01,PhotoElectric
3.51241487021054907182588e-04,5.097e-01,1.141e+02,-2.088e+01,-4.041e+01,PhotoElectric
3.51241713973284486096510e-04,5.123e-01,-1.034e+02,8.812e+01,-2.733e+01,PhotoElectric
3.51333910016026081633844e-04,3.122e-01,1.116e+02,2.456e+01,1.542e+01,Compton
3.51333874631313289402940e-04,1.008e-01,-1.112e+02,4.233e+01,5.897e+01,Compton
3.51333922278764757690661e-04,1.769e-01,-1.230e+02,4.778e+01,5.296e+01,Compton
3.51333925287755546428697e-04,2.333e-01,-1.231e+02,4.842e+01,5.359e+01,PhotoElectric
3.51373443222239981772320e-04,2.450e-01,1.065e+02,4.365e+01,2.053e+01,Compton
3.51373498321152014089996e-04,9.993e-02,1.115e+02,2.789e+01,2.090e+01,Compton
3.51373503079208809873890e-04,1.661e-01,1.113e+02,2.809e+01,2.229e+01,PhotoElectric
3.51411305668940449672272e-04,0.000e+00,1.024e+02,3.912e+00,-3.672e+01,RayleighScattering
3.51411311968334290432164e-04,2.617e-01,1.032e+02,2.754e+00,-3.797e+01,PhotoElectric
3.51771793951574803481497e-04,5.117e-01,1.090e+02,-8.487e+01,6.659e+01,PhotoElectric
3.52135116408286983399195e-04,5.104e-01,1.069e+02,-5.839e+01,3.096e+01,PhotoElectric
3.52235789737171170986352e-04,2.139e-01,1.045e+02,4.371e+01,5.682e+00,Compton
3.52235790966049227158213e-04,9.490e-02,1.047e+02,4.347e+01,5.722e+00,Compton
3.52329038344061237168076e-04,1.340e-01,-1.047e+02,5.566e+01,3.496e+01,Compton
3.52329058850038958142226e-04,3.065e-02,-1.125e+02,6.426e+01,1.614e+01,Compton
3.52329070527535926672658e-04,1.597e-01,-1.148e+02,6.618e+01,1.432e+01,Compton
3.52329083514345742147306e-04,9.312e-02,-1.134e+02,6.933e+01,1.246e+01,Compton
3.52329097948498616826168e-04,2.283e-01,-1.167e+02,7.213e+01,1.173e+01,PhotoElectric
3.52415435228325133517474e-04,3.241e-01,-1.124e+02,1.189e+01,-6.370e+01,Compton
3.52415474735817246376007e-04,1.869e-01,-1.080e+02,1.036e+00,-6.529e+01,PhotoElectric
3.52449786961711304493494e-04,1.263e-01,1.025e+02,6.249e+01,3.555e+01,PhotoElectric
3.52503530431838585108145e-04,5.114e-01,1.219e+02,2.696e+01,1.626e+01,PhotoElectric
3.52945852465005231821810e-04,2.109e-01,1.354e+02,-6.087e+01,1.877e+01,Compton
3.52945887252061280079524e-04,4.669e-02,1.340e+02,-5.731e+01,9.077e+00,Compton
3.52945892392149775974863e-04,1.704e-01,1.352e+02,-5.766e+01,8.180e+00,PhotoElectric
3.52945750024735748536647e-04,0.000e+00,-1.109e+02,-7.518e+00,7.725e+00,RayleighScattering
3.52945766372669334810797e-04,1.780e-01,-1.156e+02,-8.889e+00,7.242e+00,Compton
3.52945789809458844790702e-04,6.054e-02,-1.199e+02,-7.051e+00,1.245e+01,Compton
3.52945804653451307951462e-04,2.648e-01,-1.241e+02,-5.570e+00,1.227e+01,PhotoElectric
3.53013552371319802580807e-04,1.235e-01,-1.014e+02,-5.639e+01,1.697e+01,PhotoElectric
3.53507710337855947813762e-04,1.539e-01,-1.011e+02,-1.160e+01,1.831e+01,Compton
3.53507761056201215768557e-04,2.226e-01,-1.076e+02,-2.502e+01,2.131e+01,PhotoElectric
3.53635964562363125807815e-04,3.319e-01,-1.267e+02,3.913e+01,5.676e+01,Compton
3.53635972502955916313416e-04,1.787e-01,-1.253e+02,3.738e+01,5.758e+01,PhotoElectric
3.53740749744169591557708e-04,2.191e-01,-1.184e+02,-7.858e+01,-2.315e+01,Compton
3.53740755790596080390675e-04,2.908e-01,-1.195e+02,-7.715e+01,-2.309e+01,PhotoElectric
3.53816996812479904899879e-04,4.027e-02,-1.071e+02,9.066e+01,-6.572e+01,Compton
3.53817008596254219295052e-04,3.368e-01,-1.099e+02,9.027e+01,-6.782e+01,PhotoElectric
3.53923397107437718699802e-04,3.002e-01,-1.213e+02,7.547e+01,-5.873e+01,Compton
3.53923398841780693924175e-04,2.094e-01,-1.210e+02,7.563e+01,-5.834e+01,PhotoElectric
3.53926019096853505807587e-04,7.009e-03,-1.015e+02,-4.832e+01,1.788e+01,Compton
3.53926022807915779261334e-04,1.439e-01,-1.019e+02,-4.728e+01,1.778e+01,PhotoElectric
3.54934900683442759207475e-04,2.625e-02,-1.070e+02,-5.206e+01,-6.416e+00,Compton
3.54934933648073729865052e-04,2.268e-01,-1.168e+02,-5.207e+01,-7.804e+00,PhotoElectric
3.55352618971045068445302e-04,3.585e-01,-1.003e+02,-6.662e+01,6.570e+01,PhotoElectric
3.56010973987026043026394e-04,2.531e-01,1.072e+02,2.373e+01,2.356e+01,Compton
3.56011011812937012022823e-04,2.587e-01,1.052e+02,3.481e+01,2.229e+01,PhotoElectric
3.56784261492245355698594e-04,2.447e-01,-1.042e+02,5.107e+01,-4.967e+01,Compton
3.56784264306757813427912e-04,1.889e-01,-1.042e+02,5.080e+01,-4.887e+01,PhotoElectric
3.56899674759086861161594e-04,3.176e-01,1.146e+02,9.045e+01,6.205e-01,Compton
3.56899683301548575290602e-04,4.385e-02,1.123e+02,9.115e+01,-2.592e-01,Compton
3.56899687383951935964327e-04,5.474e-02,1.116e+02,9.072e+01,5.804e-01,Compton
3.56899688938089993360536e-04,9.623e-02,1.117e+02,9.081e+01,1.563e-01,PhotoElectric
3.56899510890778778101490e-04,5.095e-01,-1.118e+02,-7.242e+01,-6.004e+01,PhotoElectric
3.57095299509694913582536e-04,2.913e-01,1.048e+02,-5.781e+01,9.935e-01,Compton
3.57095307849246890088274e-04,2.199e-01,1.053e+02,-5.664e+01,-1.157e+00,PhotoElectric
3.57095455231140092300368e-04,1.876e-02,1.023e+02,-8.931e+01,2.606e+01,Compton
3.57095459410276079223467e-04,1.534e-01,1.023e+02,-8.985e+01,2.719e+01,PhotoElectric
3.59476626316500356798922e-04,3.659e-03,1.040e+02,1.488e+01,6.489e+01,Compton
3.59476681547479652058252e-04,1.218e-01,1.189e+02,2.105e+01,6.896e+01,Compton
3.59476727982798295677608e-04,2.402e-01,1.227e+02,2.447e+01,5.800e+01,PhotoElectric
3.59699186728300519030194e-04,0.000e+00,-1.047e+02,2.782e+00,-2.385e+01,RayleighScattering
3.59699191515789771719791e-04,3.914e-02,-1.061e+02,2.541e+00,-2.369e+01,Compton
3.59699194875787381722732e-04,8.571e-02,-1.051e+02,2.493e+00,-2.334e+01,PhotoElectric
3.59934008893841514420409e-04,1.211e-02,-1.067e+02,-4.404e+01,3.679e+01,Compton
3.59934039912611423821243e-04,2.975e-01,-1.151e+02,-4.811e+01,3.733e+01,Compton
3.59934041674020151029001e-04,2.011e-01,-1.147e+02,-4.830e+01,3.760e+01,PhotoElectric
3.60218760469002805164884e-04,5.112e-01,1.139e+02,7.036e+01,2.328e+01,PhotoElectric
3.61420701221390407338607e-04,5.754e-02,1.059e+02,-4.347e+01,3.545e+01,Compton
3.61420717408505477990371e-04,5.595e-02,1.085e+02,-4.147e+01,3.902e+01,Compton
3.61420727694949266758234e-04,1.149e-01,1.056e+02,-4.226e+01,3.968e+01,PhotoElectric
3.62194199075690972250419e-04,2.531e-01,1.231e+02,9.869e+00,-3.217e+01,Compton
3.62194239400522933255283e-04,3.267e-03,1.237e+02,-2.185e+00,-3.284e+01,Compton
3.62194240819020414189761e-04,2.544e-01,1.238e+02,-2.593e+00,-3.296e+01,PhotoElectric
3.62802770545941899449360e-04,4.477e-01,1.184e+02,1.249e+01,-6.236e+01,PhotoElectric
3.63048113219655531596491e-04,3.238e-02,-1.048e+02,5.180e+01,-3.167e+01,Compton
3.63068222112841493438851e-04,3.143e-01,-1.102e+02,4.484e+00,-4.648e+01,Compton
3.63068246778521907386361e-04,1.955e-01,-1.053e+02,-1.036e+00,-4.683e+01,PhotoElectric
3.63457780230509459439697e-04,8.787e-02,1.015e+02,-7.416e+01,-1.401e+01,Compton
3.63457800682493370122983e-04,4.258e-02,1.062e+02,-7.614e+01,-1.748e+01,Compton
3.63642416543059280708422e-04,1.359e-01,1.005e+02,9.034e+01,-3.163e+01,PhotoElectric
3.63896100205617187457741e-04,1.522e-02,1.243e+02,-7.639e+01,-5.795e+01,Compton
3.64267510777295446412066e-04,6.414e-02,-1.372e+02,-3.199e+01,7.482e+01,Compton
3.64573205801131379564378e-04,2.389e-01,1.010e+02,7.687e+01,-1.030e+01,PhotoElectric
3.64888685924964078794580e-04,1.298e-01,-1.008e+02,-1.880e+01,-3.070e+00,PhotoElectric
3.65143098218692250221673e-04,2.483e-01,1.085e+02,9.767e+01,-4.172e+01,Compton
3.65143101224468379518290e-04,6.637e-02,1.081e+02,9.802e+01,-4.099e+01,Compton
3.65143104667757436177650e-04,8.443e-02,1.079e+02,9.727e+01,-4.033e+01,Compton
3.65143107139986075430904e-04,1.118e-01,1.080e+02,9.792e+01,-4.067e+01,PhotoElectric
3.65390169323415528197102e-04,1.562e-01,-1.024e+02,1.498e+01,-5.805e+01,PhotoElectric
3.65604166135463735237687e-04,1.935e-01,-1.084e+02,-4.599e+01,-2.493e+01,Compton
3.65604190938423334600316e-04,2.147e-02,-1.121e+02,-4.070e+01,-2.125e+01,Compton
3.65604220994298441047010e-04,8.718e-02,-1.126e+02,-3.400e+01,-1.524e+01,Compton
3.65604242613165348208676e-04,2.105e-01,-1.178e+02,-3.050e+01,-1.674e+01,PhotoElectric
3.65604134322154586747566e-04,1.604e-01,1.199e+02,-1.044e+01,-3.222e+01,Compton
3.65604164633715411018150e-04,3.489e-01,1.259e+02,-1.632e+01,-2.871e+01,PhotoElectric
3.65809975634132382351499e-04,1.419e-02,1.024e+02,-4.858e+01,4.559e+01,Compton
3.65810129491136017208103e-04,5.799e-02,1.281e+02,-8.355e+01,2.992e+01,Compton
3.66019548944476551775862e-04,2.651e-01,1.278e+02,2.556e+01,-1.841e+01,Compton
3.66019560775565882659172e-04,2.471e-01,1.267e+02,2.495e+01,-2.172e+01,PhotoElectric
3.66019412174785276244127e-04,3.123e-01,-1.121e+02,-3.707e+01,5.403e+01,Compton
3.66019415276070184377816e-04,1.975e-01,-1.117e+02,-3.632e+01,5.431e+01,PhotoElectric
3.66171834073215213267716e-04,3.363e-01,1.064e+02,-2.215e+01,-6.698e+01,Compton
3.66171842481955551410616e-04,1.750e-01,1.039e+02,-2.174e+01,-6.692e+01,PhotoElectric
3.66259327234440788811920e-04,1.857e-01,1.032e+02,-9.339e+01,-1.477e+01,Compton
3.66344541025391318058574e-04,5.544e-02,-1.006e+02,-4.529e+00,-6.736e+01,Compton
3.66344571585227609354651e-04,2.520e-01,-1.091e+02,-6.003e+00,-7.045e+01,Compton
3.66344580621836093427268e-04,2.021e-01,-1.089e+02,-6.079e+00,-6.775e+01,PhotoElectric
3.66531202565821448251249e-04,3.866e-02,1.335e+02,7.898e+01,-4.307e+01,Compton
3.66531220354532165373040e-04,4.720e-01,1.376e+02,8.216e+01,-4.164e+01,PhotoElectric
3.67126513943076960948264e-04,1.918e-01,-1.002e+02,1.067e+01,-1.939e+01,PhotoElectric
3.67213320818370156546628e-04,3.222e-01,-1.391e+02,5.858e+00,2.069e+01,Compton
3.67213337487785462104339e-04,1.884e-01,-1.343e+02,7.057e+00,2.096e+01,PhotoElectric
3.67258655433793962819672e-04,3.698e-01,-1.096e+02,-2.185e+01,-4.212e+01,PhotoElectric
3.67258520498995981451440e-04,2.717e-01,1.120e+02,-4.708e+01,-2.176e+01,Compton
3.67258537648236884666508e-04,2.402e-01,1.108e+02,-4.898e+01,-1.714e+01,PhotoElectric
3.67617530442826206341783e-04,5.954e-02,-1.004e+02,-1.196e+01,-3.763e+01,PhotoElectric
3.67784461757198844009814e-04,5.106e-01,1.172e+02,1.637e+01,-6.461e+01,PhotoElectric
3.67784207098292522698790e-04,1.780e-01,-1.225e+02,9.428e+00,4.625e+01,Compton
3.67784222534392891534177e-04,1.067e-01,-1.255e+02,1.270e+01,4.503e+01,Compton
3.67784243210743280304981e-04,0.000e+00,-1.258e+02,1.259e+01,3.884e+01,RayleighScattering
3.67784244900666763573166e-04,2.820e-02,-1.258e+02,1.260e+01,3.833e+01,Compton
3.67784263643464116779608e-04,1.985e-01,-1.261e+02,1.679e+01,3.459e+01,PhotoElectric
3.67998357638834097931707e-04,5.484e-02,-1.154e+02,-6.688e+01,6.978e+01,Compton
3.67998416124477184269842e-04,2.799e-01,-1.281e+02,-7.894e+01,7.036e+01,Compton
3.67998423639611207166394e-04,0.000e+00,-1.277e+02,-7.676e+01,6.996e+01,RayleighScattering
3.67998430034704808976043e-04,1.741e-01,-1.273e+02,-7.496e+01,6.946e+01,PhotoElectric
3.67998298523294865500222e-04,8.840e-02,1.308e+02,5.869e+01,-6.115e+01,Compton
3.67998311833424665041881e-04,1.416e-01,1.335e+02,6.165e+01,-6.071e+01,Compton
3.68337480869447336708639e-04,4.014e-01,-1.246e+02,6.191e+01,9.442e+00,PhotoElectric
3.68340947374888323228442e-04,9.370e-02,-1.011e+02,-2.885e+01,-2.492e+01,Compton
3.68341012113634425420572e-04,5.675e-02,-1.159e+02,-3.454e+01,-3.615e+01,Compton
3.68422164797072774870823e-04,5.109e-01,1.032e+02,-3.286e+00,-3.684e+01,PhotoElectric
3.68422564771139012147760e-04,2.836e-02,-1.156e+02,8.723e+01,2.534e+01,Compton
3.68422609110960214834352e-04,1.031e-01,-1.275e+02,9.301e+01,2.424e+01,Compton
3.68422626474714637843932e-04,0.000e+00,-1.303e+02,9.645e+01,2.704e+01,RayleighScattering
3.68422641873729925579561e-04,1.943e-01,-1.281e+02,9.260e+01,2.568e+01,Compton
3.68422651279864325594982e-04,1.853e-01,-1.308e+02,9.270e+01,2.500e+01,PhotoElectric
3.69669463917344576827512e-04,2.319e-01,-1.052e+02,-5.562e+01,-6.535e+01,Compton
3.69669480892046765398151e-04,7.845e-02,-1.067e+02,-5.080e+01,-6.576e+01,Compton
3.69669487233197405998825e-04,2.009e-01,-1.085e+02,-5.086e+01,-6.657e+01,PhotoElectric
3.70690945913627173911864e-04,1.269e-01,-1.001e+02,-4.662e+01,-5.516e+01,PhotoElectric
3.71206229232788089116707e-04,0.000e+00,1.029e+02,-2.986e+00,-1.962e+01,RayleighScattering
3.71206354609317343198199e-04,4.223e-03,1.389e+02,-8.619e+00,-2.910e+01,Compton
3.71350942641244738135625e-04,8.153e-03,1.089e+02,9.668e+01,2.196e+01,Compton
3.71350943672886469812400e-04,1.975e-01,1.090e+02,9.692e+01,2.213e+01,Compton
3.71594702899854200089241e-04,1.909e-01,-1.018e+02,3.090e-02,2.963e+01,PhotoElectric
3.71828425108548668923114e-04,1.082e-01,1.125e+02,5.313e+00,8.048e+00,Compton
3.71828482019761065273389e-04,1.374e-01,1.214e+02,1.920e+01,3.602e+00,Compton
3.71828521850664777282508e-04,2.658e-01,1.314e+02,1.604e+01,-2.020e+00,PhotoElectric
3.71828242774317730377776e-04,1.058e-01,-1.150e+02,-6.374e+01,6.387e+00,Compton
3.71828278287499752220724e-04,0.000e+00,-1.228e+02,-6.534e+01,1.347e+01,RayleighScattering
3.71828291519092060581769e-04,1.983e-01,-1.264e+02,-6.519e+01,1.525e+01,Compton
3.71828294676345436423071e-04,4.408e-02,-1.266e+02,-6.566e+01,1.445e+01,Compton
3.71828297045304360848167e-04,1.626e-01,-1.271e+02,-6.529e+01,1.407e+01,PhotoElectric
3.71831721553665922163495e-04,1.337e-02,-1.356e+02,-9.351e+01,6.107e+01,Compton
3.71831730685901146269551e-04,2.586e-02,-1.378e+02,-9.506e+01,6.097e+01,Compton
3.72073273158022026392555e-04,0.000e+00,-1.071e+02,-3.186e+00,5.474e+01,RayleighScattering
3.72073323488762957699655e-04,2.826e-01,-1.201e+02,-9.345e+00,5.942e+01,Compton
3.72073323562071070751828e-04,2.304e-01,-1.201e+02,-9.324e+00,5.943e+01,PhotoElectric
3.72512856959391226024936e-04,3.005e-01,-1.226e+02,-7.873e+01,-3.086e+01,Compton
3.72512883004501684554993e-04,2.094e-01,-1.240e+02,-7.177e+01,-2.766e+01,PhotoElectric
3.72612909158094650179105e-04,8.232e-02,-1.065e+02,-3.730e+01,-6.658e+01,Compton
3.72612915411197232352231e-04,1.169e-01,-1.082e+02,-3.787e+01,-6.596e+01,Compton
3.72612927795022046487117e-04,2.388e-01,-1.080e+02,-4.157e+01,-6.564e+01,PhotoElectric
3.72613034795630018985307e-04,2.536e-01,1.015e+02,-1.463e+01,-3.563e+01,PhotoElectric
3.72908070630710618623138e-04,6.801e-02,1.053e+02,7.518e+01,2.323e+01,Compton
3.72908156466571769679236e-04,2.559e-01,1.214e+02,7.077e+01,4.285e+01,PhotoElectric
3.73105315242980035278508e-04,2.540e-01,1.008e+02,4.831e+01,-3.161e+00,PhotoElectric
3.73105006328361540543503e-04,3.045e-02,-1.010e+02,-2.159e+01,-8.316e+00,Compton
3.73105012047050951448646e-04,2.354e-01,-1.025e+02,-2.080e+01,-8.483e+00,Compton
3.73105037856152931593362e-04,2.451e-01,-1.045e+02,-2.611e+01,-1.374e+01,PhotoElectric
3.73411817598759832991656e-04,2.596e-01,1.119e+02,2.355e+00,4.351e+01,PhotoElectric
3.73650520743611753646252e-04,2.291e-01,-1.009e+02,6.571e+01,1.678e+01,Compton
3.73650562573378346425262e-04,2.816e-01,-1.004e+02,7.200e+01,5.948e+00,PhotoElectric
3.74340860472945036966502e-04,2.124e-01,-1.015e+02,7.620e+01,4.919e+01,Compton
3.74423569105557197886358e-04,3.307e-01,-1.121e+02,-7.612e+00,-4.753e+01,Compton
3.74423569490172009673751e-04,1.776e-01,-1.120e+02,-7.583e+00,-4.748e+01,PhotoElectric
3.74660852008647032255345e-04,1.046e-02,1.029e+02,-3.575e+01,-5.742e+01,Compton
3.74660912790010698376203e-04,1.276e-01,1.143e+02,-3.630e+01,-7.167e+01,Compton
3.74660916703499101074182e-04,3.700e-01,1.153e+02,-3.589e+01,-7.179e+01,PhotoElectric
3.74908822078845395571467e-04,2.874e-01,1.046e+02,1.163e+01,3.468e+00,Compton
3.74908831132380877641797e-04,6.536e-02,1.037e+02,1.409e+01,4.179e+00,Compton
3.74908849487458480879282e-04,1.580e-01,1.012e+02,1.221e+01,8.688e+00,PhotoElectric
3.74908763277691453943974e-04,1.157e-01,-1.034e+02,1.045e+01,-2.156e+01,Compton
3.74920495907762006942282e-04,2.836e-01,-1.053e+02,1.077e+01,1.239e+00,Compton
3.74920530328225448234852e-04,2.277e-01,-1.085e+02,1.434e+01,1.038e+01,PhotoElectric
3.74987915570217697058125e-04,3.297e-01,-1.070e+02,7.772e+01,-1.291e+01,Compton
3.74987920840895850964347e-04,1.814e-01,-1.054e+02,7.758e+01,-1.286e+01,PhotoElectric
3.74987757265390930262738e-04,1.795e-01,1.026e+02,-8.341e+01,6.494e+01,Compton
3.74987819660632844005060e-04,1.639e-01,1.199e+02,-7.658e+01,6.289e+01,Compton
3.74987820512538195822511e-04,1.835e-02,1.198e+02,-7.662e+01,6.312e+01,Compton
3.74987820943400843899662e-04,5.249e-02,1.199e+02,-7.661e+01,6.324e+01,Compton
3.74987821472637058214245e-04,9.664e-02,1.198e+02,-7.669e+01,6.311e+01,PhotoElectric
3.75659967109456837709713e-04,5.121e-01,1.104e+02,3.622e+01,5.745e+01,PhotoElectric
3.75734272314194757674127e-04,7.041e-02,1.037e+02,3.467e+00,6.385e+01,Compton
3.75734357839226313161007e-04,6.243e-03,1.278e+02,9.516e-01,7.200e+01,Compton
3.75876077068093854185310e-04,4.373e-02,-1.148e+02,-3.021e+01,-3.532e+01,Compton
3.75876077893501521747649e-04,2.971e-01,-1.149e+02,-3.014e+01,-3.552e+01,Compton
3.75876120018012161404231e-04,1.702e-01,-1.127e+02,-3.560e+01,-2.434e+01,PhotoElectric
3.75995934986282740342817e-04,3.078e-01,-1.086e+02,8.849e+01,-1.185e+01,Compton
3.75995997795374001671648e-04,2.036e-01,-1.048e+02,7.586e+01,1.586e+00,PhotoElectric
3.76431747289214220855702e-04,2.714e-02,-1.023e+02,5.115e+01,-4.632e+01,Compton
3.76431748252828012480525e-04,1.052e-01,-1.024e+02,5.088e+01,-4.631e+01,PhotoElectric
3.76627705428119114502289e-04,5.107e-01,-1.039e+02,9.334e+01,4.854e+01,PhotoElectric
3.76825361528129764484424e-04,3.692e-02,1.119e+02,-1.943e+01,-6.648e+01,Compton
3.77563030219874755984838e-04,6.783e-03,1.042e+02,-5.783e+01,-6.314e+01,Compton
3.77563053393849430965784e-04,9.344e-02,1.066e+02,-6.288e+01,-6.724e+01,Compton
3.77635445082459791747709e-04,1.168e-01,1.002e+02,4.562e+01,-1.313e+01,Compton
3.77635544472561734616334e-04,3.948e-01,1.232e+02,2.721e+01,-1.781e+01,PhotoElectric
3.77635310120762862900329e-04,1.644e-01,-1.191e+02,3.025e+01,-3.610e+01,Compton
3.77635315787902146791172e-04,1.926e-01,-1.201e+02,3.163e+01,-3.634e+01,Compton
3.77635326645720263618461e-04,1.533e-01,-1.196e+02,2.875e+01,-3.488e+01,PhotoElectric
3.78159226663986281977148e-04,2.101e-01,1.289e+02,2.276e+01,-4.453e+01,Compton
3.78159232395918842948440e-04,1.351e-01,1.287e+02,2.426e+01,-4.535e+01,Compton
3.78159235717716866228416e-04,1.668e-01,1.295e+02,2.424e+01,-4.480e+01,PhotoElectric
3.79170461853174970649066e-04,2.953e-02,-1.058e+02,-3.059e+01,6.492e+00,Compton
3.79170508541199565051560e-04,1.160e-01,-1.148e+02,-3.727e+01,1.488e+01,Compton
3.79170574210860734497980e-04,5.957e-03,-1.339e+02,-3.426e+01,1.852e+01,Compton
3.79325326157648053896493e-04,1.407e-01,1.043e+02,-3.961e+01,-6.181e+01,PhotoElectric
3.79569499914388542183979e-04,9.058e-02,1.002e+02,4.052e+01,6.176e+00,PhotoElectric
3.79569323964263846422212e-04,5.105e-01,1.071e+02,1.187e+01,-1.495e+01,PhotoElectric
3.79749899946576704740792e-04,3.895e-02,-1.024e+02,3.623e+00,-1.227e+00,Compton
3.79749932224301522780407e-04,4.085e-02,-1.101e+02,-1.800e+00,-3.178e+00,Compton
3.79750068535788902479577e-04,1.341e-01,-1.352e+02,-2.230e+01,-2.806e+01,Compton
3.79986980221023562098032e-04,1.830e-01,1.152e+02,-5.692e+01,-6.025e+01,Compton
3.79987023194951472216535e-04,3.297e-01,1.159e+02,-6.971e+01,-5.886e+01,PhotoElectric
3.80769761315618714310471e-04,3.275e-01,1.140e+02,9.087e+01,-1.452e+01,Compton
3.80769780362589258058265e-04,1.844e-01,1.129e+02,8.668e+01,-1.077e+01,PhotoElectric
3.81680793379881504265999e-04,5.118e-01,-1.008e+02,-5.814e-02,3.403e+00,PhotoElectric
3.81681081480656728566886e-04,3.250e-01,1.102e+02,-5.051e+01,-4.570e+01,Compton
3.81681089424270106325032e-04,1.852e-01,1.081e+02,-5.161e+01,-4.513e+01,PhotoElectric
3.81708204731424981075161e-04,5.112e-01,-1.180e+02,-9.484e+01,2.017e+01,PhotoElectric
3.82040794690746525474889e-04,1.056e-01,1.114e+02,6.502e+01,7.051e+01,Compton
3.82263929390549148708972e-04,5.096e-01,1.215e+02,-6.724e+01,1.216e+01,PhotoElectric
3.82346061619769929905421e-04,5.114e-01,1.357e+02,4.764e+01,-4.580e+00,PhotoElectric
3.82489490198553369615375e-04,2.172e-01,-1.044e+02,7.233e+01,5.440e+01,PhotoElectric
3.82760300191339723503009e-04,3.995e-01,1.269e+02,4.148e+00,-2.490e+01,PhotoElectric
3.82759971418893173242953e-04,3.330e-01,-1.094e+02,-5.629e+00,2.979e+01,Compton
3.82882603017636066831259e-04,1.054e-01,1.002e+02,-3.750e+01,-2.139e+01,Compton
3.82882631490919964588338e-04,6.350e-02,1.059e+02,-4.204e+01,-2.578e+01,Compton
3.82882697920645129283784e-04,1.851e-01,1.105e+02,-4.676e+01,-4.457e+01,Compton
3.82882721274301269284018e-04,5.276e-02,1.052e+02,-4.781e+01,-4.010e+01,Compton
3.82882728013972427685840e-04,1.055e-01,1.054e+02,-4.844e+01,-4.202e+01,PhotoElectric
3.82882787915807818509423e-04,5.099e-01,-1.250e+02,-6.517e+01,6.084e+01,PhotoElectric
